UNITID,University Name,State,Institution Type,Average Cost,Median Debt,Earnings (10 Years Out),Earnings (6 Years Out),Academic Year
442329,Tulsa Welding School-Jacksonville,FL,Private For-Profit,,9500.0,41067.0,39055.0,2020-21
442435,Interactive College of Technology-Gainesville,GA,Private For-Profit,18843.0,10555.0,27065.0,28375.0,2020-21
443234,Hollywood Institute,FL,Private For-Profit,,6038.0,22285.0,20194.0,2020-21
443252,South Florida Institute of Technology,FL,Private For-Profit,,9500.0,28570.0,32335.0,2020-21
443748,Altierus Career College-Norcross,GA,Private Non-Profit,25331.0,8971.0,27406.0,22013.0,2020-21
444714,Gwinnett College-Marietta Campus,GA,Private For-Profit,,12498.0,25373.0,28112.0,2020-21
444796,Omnitech Institute,GA,Private For-Profit,,9500.0,22776.0,20749.0,2020-21
445212,Paul Mitchell the School-Orlando,FL,Private For-Profit,,13000.0,26897.0,23724.0,2020-21
445744,Fortis Institute-Port Saint Lucie,FL,Private For-Profit,26736.0,12346.0,32886.0,34430.0,2020-21
445911,Lincoln Technical Institute-Shelton,CT,Private For-Profit,,11250.0,38683.0,36485.0,2020-21
446048,Ave Maria University,FL,Private Non-Profit,37423.0,20776.0,49520.0,43572.0,2020-21
446109,Cambridge College of Healthcare & Technology,FL,Private For-Profit,24502.0,14656.0,28190.0,41535.0,2020-21
446127,ATA Career Education,FL,Private For-Profit,29034.0,21030.0,34577.0,29724.0,2020-21
446552,Southern Technical College,FL,Private For-Profit,,11250.0,29893.0,27128.0,2020-21
446589,Universal Career School,FL,Private For-Profit,,20000.0,16963.0,14116.0,2020-21
447014,Daytona College,FL,Private For-Profit,,7403.0,26422.0,27975.0,2020-21
447689,Georgia Gwinnett College,GA,Public,18387.0,20076.0,47730.0,36756.0,2020-21
447847,Aviator College of Aeronautical Science and Technology,FL,Private For-Profit,31877.0,16979.0,67739.0,34923.0,2020-21
447865,Trendsetters School of Beauty & Barbering,FL,Private For-Profit,,11211.0,25222.0,21147.0,2020-21
447874,CDA Technical Institute,FL,Private For-Profit,,7308.0,56183.0,51813.0,2020-21
447883,American Institute of Beauty,FL,Private For-Profit,,6333.0,20371.0,20274.0,2020-21
447892,North Florida Cosmetology Institute,FL,Private For-Profit,,6334.0,23615.0,20619.0,2020-21
447908,Florida Academy of Health & Beauty,FL,Private For-Profit,,3333.0,18116.0,13812.0,2020-21
448619,Stone Academy-East Hartford,CT,Private For-Profit,,18808.0,39151.0,33367.0,2020-21
449038,Strayer University-Florida,FL,Private For-Profit,28284.0,40621.0,40092.0,36582.0,2020-21
449083,CBT Technology Institute-Main Campus,FL,Private For-Profit,18947.0,8550.0,29534.0,35733.0,2020-21
449092,CBT Technology Institute-Hialeah,FL,Private For-Profit,17665.0,8550.0,29534.0,35733.0,2020-21
449490,Palm Beach Academy of Health & Beauty,FL,Private For-Profit,,9500.0,30784.0,15730.0,2020-21
449506,SABER College,FL,Private Non-Profit,,22000.0,40816.0,39024.0,2020-21
449524,Taylor College,FL,Private For-Profit,28755.0,26250.0,60311.0,56897.0,2020-21
449533,Pensacola School of Massage Therapy & Health Careers,FL,Private For-Profit,,5945.0,28828.0,27343.0,2020-21
449898,South University-Tampa,FL,Private For-Profit,28397.0,26123.0,34421.0,34115.0,2020-21
449959,Paul Mitchell the School-Tampa,FL,Private For-Profit,,13000.0,26897.0,23724.0,2020-21
451097,Academy of Career Training,FL,Private For-Profit,,6105.0,22029.0,17424.0,2020-21
451103,Miami Regional University,FL,Private For-Profit,,22500.0,29081.0,43161.0,2020-21
451121,Paul Mitchell the School-Miami,FL,Private For-Profit,,9442.0,25024.0,18904.0,2020-21
451149,Aveda Institute-South Florida,FL,Private For-Profit,,6333.0,29426.0,23978.0,2020-21
451158,Aveda Institute-Tallahassee,FL,Private For-Profit,,6333.0,29449.0,26252.0,2020-21
451167,Shear Excellence Hair Academy,FL,Private For-Profit,,9498.0,23366.0,16631.0,2020-21
454607,Paul Mitchell the School-Esani,GA,Private For-Profit,,9833.0,26287.0,24107.0,2020-21
454865,Cambridge College of Healthcare & Technology,FL,Private For-Profit,22239.0,26250.0,47792.0,38468.0,2020-21
454874,Cozmo Beauty School,FL,Private For-Profit,,8082.0,24319.0,23718.0,2020-21
454917,Celebrity School of Beauty,FL,Private For-Profit,,6333.0,15626.0,16786.0,2020-21
454926,Paul Mitchell the School-Atlanta,GA,Private For-Profit,,12500.0,21775.0,17131.0,2020-21
455479,Fortis Institute-Pensacola,FL,Private For-Profit,27573.0,9500.0,26652.0,26690.0,2020-21
455831,Medical Institute of Palm Beach,FL,Private For-Profit,,6417.0,25811.0,24114.0,2020-21
456481,Polytechnic University of Puerto Rico-Miami,FL,Private Non-Profit,29670.0,22564.0,47540.0,37753.0,2020-21
456490,Polytechnic University of Puerto Rico-Orlando,FL,Private Non-Profit,22583.0,22564.0,47540.0,37753.0,2020-21
456977,CBT Technology Institute-Cutler Bay,FL,Private For-Profit,23989.0,8550.0,29534.0,35733.0,2020-21
457129,Chamberlain University-Florida,FL,Private For-Profit,,20919.0,92405.0,84533.0,2020-21
457350,Florida School of Traditional Midwifery,FL,Private Non-Profit,,38130.0,38933.0,29671.0,2020-21
457396,American Academy of Cosmetology,FL,Private For-Profit,,7638.0,23985.0,24851.0,2020-21
457411,Aviation Institute of Maintenance-Orlando,FL,Private For-Profit,24754.0,31301.0,53341.0,42860.0,2020-21
457420,Summit Salon Academy,FL,Private For-Profit,,7389.0,27037.0,22844.0,2020-21
457439,Summit Salon Academy-Gainesville,FL,Private For-Profit,,11000.0,27856.0,22020.0,2020-21
457448,Tenaj Salon Institute,FL,Private For-Profit,,13000.0,25196.0,19081.0,2020-21
457475,Keune Academy by 124,GA,Private For-Profit,,9833.0,30962.0,26644.0,2020-21
458441,Miller-Motte College-Columbus,GA,Private For-Profit,,15917.0,31102.0,26349.0,2020-21
458867,Empire Beauty School-Morrow,GA,Private For-Profit,,10667.0,24397.0,19174.0,2020-21
458919,Strayer University-Georgia,GA,Private For-Profit,28284.0,40621.0,40092.0,36582.0,2020-21
459055,Empire Beauty School-West Palm,FL,Private For-Profit,,13000.0,25073.0,19285.0,2020-21
459347,The Salon Professional Academy-Ft Myers,FL,Private For-Profit,,9500.0,26408.0,24671.0,2020-21
460190,Concorde Career Institute-Orlando,FL,Private For-Profit,,9500.0,34098.0,34027.0,2020-21
460701,Artistic Nails and Beauty Academy-Lakeland,FL,Private For-Profit,,6333.0,20948.0,20334.0,2020-21
460738,American Sentinel College of Nursing and Health Sciences,CT,Private For-Profit,,12545.0,96104.0,91043.0,2020-21
460826,Miller-Motte College-Augusta,GA,Private For-Profit,,15917.0,31102.0,26349.0,2020-21
460969,Beauty Academy of South Florida,FL,Private For-Profit,,6458.0,16826.0,15330.0,2020-21
463056,University of Connecticut-Hartford Campus,CT,Public,21187.0,21500.0,73997.0,63322.0,2020-21
475060,Miller-Motte College-Macon,GA,Private For-Profit,,15917.0,31102.0,26349.0,2020-21
475121,South University-Savannah Online,GA,Private For-Profit,27732.0,26123.0,34421.0,34115.0,2020-21
475477,City College-Hollywood,FL,Private Non-Profit,24585.0,25250.0,34938.0,30726.0,2020-21
475547,Paul Mitchell the School-Fort Myers,FL,Private For-Profit,,9667.0,16715.0,23173.0,2020-21
475732,Chamberlain University-Georgia,GA,Private For-Profit,38903.0,20919.0,92405.0,84533.0,2020-21
476063,Tulsa Welding School-Jacksonville,FL,Private For-Profit,,9500.0,41067.0,39055.0,2020-21
476948,SAE Institute of Technology-Atlanta,GA,Private For-Profit,,9500.0,39544.0,23932.0,2020-21
476966,SAE Institute of Technology-Miami,FL,Private For-Profit,,9500.0,39544.0,23932.0,2020-21
478582,Empire Beauty School-Savannah,GA,Private For-Profit,,10667.0,24022.0,19897.0,2020-21
480569,Florida Institute of Technology-Online,FL,Private Non-Profit,29005.0,27000.0,43137.0,41941.0,2020-21
480851,Miami Media School,FL,Private For-Profit,,9500.0,28918.0,28710.0,2020-21
480903,New England Tractor Trailer Training School of CT-Bridgeport,CT,Private For-Profit,,6333.0,44444.0,46838.0,2020-21
481678,Empire Beauty School-Augusta,GA,Private For-Profit,,10667.0,23921.0,20215.0,2020-21
482149,Augusta University,GA,Public,20115.0,20500.0,48472.0,45037.0,2020-21
482158,Middle Georgia State University,GA,Public,15822.0,19000.0,40863.0,39624.0,2020-21
482459,DeVry University-Florida,FL,Private For-Profit,37295.0,24807.0,45987.0,42178.0,2020-21
482468,DeVry University-Georgia,GA,Private For-Profit,34215.0,24807.0,45987.0,42178.0,2020-21
482680,University of North Georgia,GA,Public,16816.0,17750.0,50135.0,43085.0,2020-21
482699,South Georgia State College,GA,Public,15645.0,11500.0,35697.0,30570.0,2020-21
483045,Central Georgia Technical College,GA,Public,9069.0,9608.0,30848.0,29831.0,2020-21
484473,University of Florida-Online,FL,Public,17148.0,15000.0,71588.0,56398.0,2020-21
484668,University of Phoenix-Florida,FL,Private For-Profit,,31553.0,37752.0,35359.0,2020-21
484677,University of Phoenix-Georgia,GA,Private For-Profit,,31553.0,37752.0,35359.0,2020-21
485111,Georgia Military College,GA,Public,14286.0,8563.0,39257.0,32351.0,2020-21
485272,West Coast University-Miami,FL,Private For-Profit,34417.0,32946.0,102672.0,96114.0,2020-21
485379,Hollywood Institute of Beauty Careers-West Palm Beach,FL,Private For-Profit,,6199.0,21386.0,20710.0,2020-21
485388,Hollywood Institute of Beauty Careers-Casselberry,FL,Private For-Profit,,6199.0,21386.0,20710.0,2020-21
486691,Empire Beauty School-Northlake,GA,Private For-Profit,,13583.0,24407.0,20172.0,2020-21
486840,Kennesaw State University,GA,Public,25059.0,23833.0,57552.0,47863.0,2020-21
487092,Emory University-Oxford College,GA,Private Non-Profit,72604.0,18250.0,80137.0,74980.0,2020-21
487311,Jones Technical Institute,FL,Private Non-Profit,26931.0,10294.0,24576.0,30221.0,2020-21
487384,Florida Career College-Pembroke Pines,FL,Private For-Profit,,9500.0,28928.0,27999.0,2020-21
487393,Florida Career College-West Palm Beach,FL,Private For-Profit,,9500.0,28928.0,27999.0,2020-21
487409,Florida Career College-Hialeah,FL,Private For-Profit,,9500.0,28928.0,27999.0,2020-21
487418,Florida Career College-Lauderdale Lakes,FL,Private For-Profit,,9500.0,28928.0,27999.0,2020-21
487427,Florida Career College-Tampa,FL,Private For-Profit,,9500.0,28928.0,27999.0,2020-21
487436,Florida Career College-Jacksonville,FL,Private For-Profit,,9500.0,28928.0,27999.0,2020-21
487445,Florida Career College-Boynton Beach,FL,Private For-Profit,,9500.0,28928.0,27999.0,2020-21
487454,Florida Career College-Margate,FL,Private For-Profit,,9500.0,28928.0,27999.0,2020-21
487472,Florida Career College-Orlando,FL,Private For-Profit,,9500.0,28928.0,27999.0,2020-21
490559,Gwinnett Institute,FL,Private For-Profit,,18062.0,31422.0,33273.0,2020-21
490975,Fortis College-Cutler Bay,FL,Private For-Profit,33604.0,13000.0,34726.0,33284.0,2020-21
491136,Empire Beauty School-Tampa,FL,Private For-Profit,,10667.0,23921.0,20215.0,2020-21
491145,Empire Beauty School-Lakeland,FL,Private For-Profit,,10231.0,23589.0,21743.0,2020-21
492360,The Salon Professional Academy-Delray Beach,FL,Private For-Profit,,7528.0,16515.0,22621.0,2020-21
494269,National American University-Kings Bay,GA,Private For-Profit,,29020.0,37325.0,29641.0,2020-21
495420,Arizona College of Nursing-Tampa,FL,Private For-Profit,,9500.0,34657.0,32840.0,2020-21
495439,Arizona College of Nursing-Fort Lauderdale,FL,Private For-Profit,,9500.0,34657.0,32840.0,2020-21
10236809,Troy University-Support Sites,GA,Public,,25000.0,42062.0,39392.0,2020-21
12980801,Three Rivers Community College - Corrigan-Radgowski Correctional Center,CT,Public,,10500.0,37792.0,33193.0,2020-21
12980802,Three Rivers Community College - York Correctional Institution,CT,Public,,10500.0,37792.0,33193.0,2020-21
13017401,Porter and Chester Institute of Rocky Hill,CT,Private For-Profit,,12000.0,41588.0,37807.0,2020-21
13017402,Porter and Chester Institute of Enfield,CT,Private For-Profit,,12000.0,41588.0,37807.0,2020-21
13017403,Porter and Chester Institute of Waterbury,CT,Private For-Profit,,12000.0,41588.0,37807.0,2020-21
13017407,Porter and Chester Institute - New London,CT,Private For-Profit,,12000.0,41588.0,37807.0,2020-21
13247101,Barry University Law School,FL,Private Non-Profit,,26997.0,55966.0,47637.0,2020-21
13508101,Keiser University-Melbourne,FL,Private Non-Profit,,26125.0,39696.0,37447.0,2020-21
13508102,Keiser University-Tallahassee,FL,Private Non-Profit,,26125.0,39696.0,37447.0,2020-21
13508103,Keiser University-Daytona,FL,Private Non-Profit,,26125.0,39696.0,37447.0,2020-21
13508104,Keiser University-Lakeland,FL,Private Non-Profit,,26125.0,39696.0,37447.0,2020-21
13508105,Keiser University- Miami,FL,Private Non-Profit,,26125.0,39696.0,37447.0,2020-21
13508106,Keiser University-Orlando,FL,Private Non-Profit,,26125.0,39696.0,37447.0,2020-21
13508107,Keiser University-Sarasota,FL,Private Non-Profit,,26125.0,39696.0,37447.0,2020-21
13508108,Keiser University-Jacksonville,FL,Private Non-Profit,,26125.0,39696.0,37447.0,2020-21
13508109,Keiser University-Tampa,FL,Private Non-Profit,,26125.0,39696.0,37447.0,2020-21
13508110,Keiser University-Pembroke Pines,FL,Private Non-Profit,,26125.0,39696.0,37447.0,2020-21
13508111,Keiser University-Port St Lucie,FL,Private Non-Profit,,26125.0,39696.0,37447.0,2020-21
13508112,Keiser University-West Palm Beach,FL,Private Non-Profit,,26125.0,39696.0,37447.0,2020-21
13508113,Keiser University-Ft Myers,FL,Private Non-Profit,,26125.0,39696.0,37447.0,2020-21
13508114,Keiser University -  Clearwater,FL,Private Non-Profit,,26125.0,39696.0,37447.0,2020-21
13508115,Keiser University - New Port Richey,FL,Private Non-Profit,,26125.0,39696.0,37447.0,2020-21
13508116,Keiser University - Residential (Flagship),FL,Private Non-Profit,,26125.0,39696.0,37447.0,2020-21
13830901,Rasmussen University-Central Pasco,FL,Private For-Profit,,20899.0,39080.0,41436.0,2020-21
13830902,Rasmussen University-Fort Myers,FL,Private For-Profit,,20899.0,39080.0,41436.0,2020-21
13830903,Rasmussen University-Tampa/Brandon,FL,Private For-Profit,,20899.0,39080.0,41436.0,2020-21
13830904,Rasmussen University-Land O' Lakes,FL,Private For-Profit,,20899.0,39080.0,41436.0,2020-21
13962101,East Georgia State College - Statesboro,GA,Public,,11750.0,37174.0,30593.0,2020-21
13962102,East Georgia State College - Augusta,GA,Public,,11750.0,37174.0,30593.0,2020-21
17395701,Mayo Clinic College of Medicine and Science - Florida,FL,Private Non-Profit,,10500.0,79652.0,74758.0,2020-21
17706504,Columbia College - NAS Jacksonville,FL,Private Non-Profit,,23879.0,45378.0,40747.0,2020-21
17706505,Columbia College - Orlando,FL,Private Non-Profit,,23879.0,45378.0,40747.0,2020-21
17706523,Columbia College - Fort Stewart,GA,Private Non-Profit,,23879.0,45378.0,40747.0,2020-21
17706524,Columbia College - Hunter Army Airfield,GA,Private Non-Profit,,23879.0,45378.0,40747.0,2020-21
17706529,Columbia College -  Jacksonville,FL,Private Non-Profit,,23879.0,45378.0,40747.0,2020-21
17706537,Columbia College - NSB Kings Bay,GA,Private Non-Profit,,23879.0,45378.0,40747.0,2020-21
17706544,Columbia College - Tavares PD,FL,Private Non-Profit,,23879.0,45378.0,40747.0,2020-21
20627902,Florida Center,FL,Private Non-Profit,,18750.0,64080.0,62929.0,2020-21
20750002,University of Oklahoma - Ft. Benning GA - AP,GA,Public,,20654.0,63126.0,52216.0,2020-21
22055204,South College-Atlanta,GA,Private For-Profit,,18668.0,36642.0,37570.0,2020-21
24297206,NUC University - South Florida,FL,Private For-Profit,,9500.0,24785.0,24259.0,2020-21
24297207,NUC University - Florida Technical College - Lakeland,FL,Private For-Profit,,9500.0,24785.0,24259.0,2020-21
24297208,NUC University - Florida Technical College - Deland,FL,Private For-Profit,,9500.0,24785.0,24259.0,2020-21
24297209,NUC University - Florida Technical College - Kissimmee,FL,Private For-Profit,,9500.0,24785.0,24259.0,2020-21
24297210,NUC University - Florida Technical College - Pembroke Pines,FL,Private For-Profit,,9500.0,24785.0,24259.0,2020-21
24297211,NUC University - Florida Technical College - Cutler Bay,FL,Private For-Profit,,9500.0,24785.0,24259.0,2020-21
24297225,NUC University - Florida Technical College - Orlando,FL,Private For-Profit,,9500.0,24785.0,24259.0,2020-21
24893416,ECPI University - Orlando,FL,Private For-Profit,,20000.0,42837.0,41278.0,2020-21
38561901,Everglades University-Orlando,FL,Private Non-Profit,,38996.0,47597.0,38557.0,2020-21
38561902,Everglades University-Sarasota,FL,Private Non-Profit,,38996.0,47597.0,38557.0,2020-21
38561903,Everglades University - Tampa,FL,Private Non-Profit,,38996.0,47597.0,38557.0,2020-21
38561904,Everglades University - Miami,FL,Private Non-Profit,,38996.0,47597.0,38557.0,2020-21
40884401,Florida National University-South Campus,FL,Private For-Profit,,27554.0,33928.0,29347.0,2020-21
40884402,Florida National University Training Center,FL,Private For-Profit,,27554.0,33928.0,29347.0,2020-21
42817001,Southeastern College-Miami Lakes,FL,Private For-Profit,,19000.0,41200.0,35935.0,2020-21
44784701,Aviator College of Aeronautical Science & Technology -  Kissimmee,FL,Private For-Profit,,16979.0,67739.0,34923.0,2020-21
44903802,Strayer University-Maitland Campus,FL,Private For-Profit,,40621.0,40092.0,36582.0,2020-21
44903803,Strayer University-Orlando East Campus,FL,Private For-Profit,,40621.0,40092.0,36582.0,2020-21
44903804,Strayer University-Sand Lake Campus,FL,Private For-Profit,,40621.0,40092.0,36582.0,2020-21
44903805,Strayer University-Baymeadows Campus,FL,Private For-Profit,,40621.0,40092.0,36582.0,2020-21
44903806,Strayer University-Palm Beach Gardens Campus,FL,Private For-Profit,,40621.0,40092.0,36582.0,2020-21
44903808,Strayer University-Fort Lauderdale Campus,FL,Private For-Profit,,40621.0,40092.0,36582.0,2020-21
44903809,Strayer University-Miramar Campus,FL,Private For-Profit,,40621.0,40092.0,36582.0,2020-21
45486501,Cambridge College of Healthcare & Technology,GA,Private For-Profit,,26250.0,47792.0,38468.0,2020-21
45491701,Celebrity School of Beauty - Hialeah,FL,Private For-Profit,,6333.0,15626.0,16786.0,2020-21
45519601,Jersey College - Tampa,FL,Private For-Profit,,21000.0,66087.0,65122.0,2020-21
45519603,Jersey College - Jacksonville,FL,Private For-Profit,,21000.0,66087.0,65122.0,2020-21
45519604,Jersey College - Fort Lauderdale,FL,Private For-Profit,,21000.0,66087.0,65122.0,2020-21
45519605,Jersey College - Largo,FL,Private For-Profit,,21000.0,66087.0,65122.0,2020-21
45891901,Strayer University-Cobb Campus,GA,Private For-Profit,,40621.0,40092.0,36582.0,2020-21
45891902,Strayer University-Morrow Campus,GA,Private For-Profit,,40621.0,40092.0,36582.0,2020-21
45891903,Strayer University-Roswell Campus,GA,Private For-Profit,,40621.0,40092.0,36582.0,2020-21
45891904,Strayer University-Douglasville Campus,GA,Private For-Profit,,40621.0,40092.0,36582.0,2020-21
45891905,Strayer University-Lithonia Campus,GA,Private For-Profit,,40621.0,40092.0,36582.0,2020-21
45891906,Strayer University-Savannah Campus,GA,Private For-Profit,,40621.0,40092.0,36582.0,2020-21
45891907,Strayer University-Augusta Campus,GA,Private For-Profit,,40621.0,40092.0,36582.0,2020-21
45891908,Strayer University-Columbus,GA,Private For-Profit,,40621.0,40092.0,36582.0,2020-21
45891909,Strayer University - Macon Campus,GA,Private For-Profit,,40621.0,40092.0,36582.0,2020-21
45937401,Universal Spa Training Academy - Tyler's Beauty and Spa Academy,FL,Private For-Profit,,7283.0,41928.0,23567.0,2020-21
48511101,Georgia Military College - Zebulon,GA,Public,,8563.0,39257.0,32351.0,2020-21
48511102,Georgia Military College - Albany,GA,Public,,8563.0,39257.0,32351.0,2020-21
48511103,Georgia Military College - Valdosta,GA,Public,,8563.0,39257.0,32351.0,2020-21
48511104,Georgia Military College - Augusta,GA,Public,,8563.0,39257.0,32351.0,2020-21
48511105,Georgia Military College - Fairburn,GA,Public,,8563.0,39257.0,32351.0,2020-21
48511106,Georgia Military College - Robins,GA,Public,,8563.0,39257.0,32351.0,2020-21
48511107,Georgia Military College - Columbus,GA,Public,,8563.0,39257.0,32351.0,2020-21
48511108,Georgia Military College - Sandersville,GA,Public,,8563.0,39257.0,32351.0,2020-21
48511109,Georgia Military College - Madison,GA,Public,,8563.0,39257.0,32351.0,2020-21
48511110,Georgia Military College - Stone Mountain,GA,Public,,8563.0,39257.0,32351.0,2020-21
48511111,Georgia Military College - Fayetteville,GA,Public,,8563.0,39257.0,32351.0,2020-21
48511112,Georgia Military College - Dublin,GA,Public,,8563.0,39257.0,32351.0,2020-21
48511113,Georgia Military College - Rockdale,GA,Public,,8563.0,39257.0,32351.0,2020-21
